agency_cd,site_no,Datetime,Mean_CFS,71316_00060_00003_cd
USGS,4174518,2000-06-08,3.90,A
USGS,4174518,2000-06-09,3.10,A
USGS,4174518,2000-06-10,2.60,A
USGS,4174518,2000-06-11,19.0,A
USGS,4174518,2000-06-12,24.0,A
USGS,4174518,2000-06-13,31.0,A
USGS,4174518,2000-06-14,18.0,A
USGS,4174518,2000-06-15,13.0,A
USGS,4174518,2000-06-16,5.40,A
USGS,4174518,2000-06-17,4.00,A
USGS,4174518,2000-06-18,17.0,A
USGS,4174518,2000-06-19,5.70,A
USGS,4174518,2000-06-20,17.0,A
USGS,4174518,2000-06-21,35.0,A
USGS,4174518,2000-06-22,7.70,A
USGS,4174518,2000-06-23,5.10,A
USGS,4174518,2000-06-24,42.0,A
USGS,4174518,2000-06-25,410,A
USGS,4174518,2000-06-26,29.0,A
USGS,4174518,2000-06-27,12.0,A
USGS,4174518,2000-06-28,7.50,A
USGS,4174518,2000-06-29,24.0,A
USGS,4174518,2000-06-30,11.0,A
USGS,4174518,2000-07-01,5.70,A
USGS,4174518,2000-07-02,4.90,A
USGS,4174518,2000-07-03,22.0,A
USGS,4174518,2000-07-04,6.90,A
USGS,4174518,2000-07-05,5.00,A
USGS,4174518,2000-07-06,4.80,A
USGS,4174518,2000-07-07,4.30,A
USGS,4174518,2000-07-08,4.10,A
USGS,4174518,2000-07-09,5.10,A
USGS,4174518,2000-07-10,98.0,A
USGS,4174518,2000-07-11,28.0,A
USGS,4174518,2000-07-12,7.30,A
USGS,4174518,2000-07-13,4.90,A
USGS,4174518,2000-07-14,35.0,A
USGS,4174518,2000-07-15,19.0,A
USGS,4174518,2000-07-16,5.90,A
USGS,4174518,2000-07-17,4.20,A
USGS,4174518,2000-07-18,3.50,A
USGS,4174518,2000-07-19,3.20,A
USGS,4174518,2000-07-20,3.00,A
USGS,4174518,2000-07-21,2.90,A
USGS,4174518,2000-07-22,3.00,A
USGS,4174518,2000-07-23,3.00,A
USGS,4174518,2000-07-24,2.80,A
USGS,4174518,2000-07-25,2.80,A
USGS,4174518,2000-07-26,2.70,A
USGS,4174518,2000-07-27,2.60,A
USGS,4174518,2000-07-28,14.0,A
USGS,4174518,2000-07-29,15.0,A
USGS,4174518,2000-07-30,66.0,A
USGS,4174518,2000-07-31,15.0,A
USGS,4174518,2000-08-01,18.0,A
USGS,4174518,2000-08-02,60.0,A
USGS,4174518,2000-08-03,56.0,A
USGS,4174518,2000-08-04,10.0,A
USGS,4174518,2000-08-05,8.10,A
USGS,4174518,2000-08-06,121,A
USGS,4174518,2000-08-07,25.0,A
USGS,4174518,2000-08-08,8.50,A
USGS,4174518,2000-08-09,5.80,A
USGS,4174518,2000-08-10,4.40,A
USGS,4174518,2000-08-11,3.70,A
USGS,4174518,2000-08-12,3.30,A
USGS,4174518,2000-08-13,3.40,A
USGS,4174518,2000-08-14,3.10,A
USGS,4174518,2000-08-15,6.00,A
USGS,4174518,2000-08-16,4.00,A
USGS,4174518,2000-08-17,24.0,A
USGS,4174518,2000-08-18,8.30,A
USGS,4174518,2000-08-19,4.20,A
USGS,4174518,2000-08-20,3.30,A
USGS,4174518,2000-08-21,3.00,A
USGS,4174518,2000-08-22,2.90,A
USGS,4174518,2000-08-23,33.0,A
USGS,4174518,2000-08-24,5.50,A
USGS,4174518,2000-08-25,3.50,A
USGS,4174518,2000-08-26,19.0,A
USGS,4174518,2000-08-27,22.0,A
USGS,4174518,2000-08-28,4.90,A
USGS,4174518,2000-08-29,3.60,A
USGS,4174518,2000-08-30,3.00,A
USGS,4174518,2000-08-31,2.70,A
USGS,4174518,2000-09-01,2.70,A
USGS,4174518,2000-09-02,2.60,A
USGS,4174518,2000-09-03,2.60,A
USGS,4174518,2000-09-04,2.50,A
USGS,4174518,2000-09-05,2.50,A
USGS,4174518,2000-09-06,2.50,A
USGS,4174518,2000-09-07,2.30,A
USGS,4174518,2000-09-08,2.40,A
USGS,4174518,2000-09-09,2.60,A
USGS,4174518,2000-09-10,56.0,A
USGS,4174518,2000-09-11,73.0,A
USGS,4174518,2000-09-12,62.0,A
USGS,4174518,2000-09-13,11.0,A
USGS,4174518,2000-09-14,27.0,A
USGS,4174518,2000-09-15,15.0,A
USGS,4174518,2000-09-16,6.40,A
USGS,4174518,2000-09-17,4.60,A
USGS,4174518,2000-09-18,3.80,A
USGS,4174518,2000-09-19,3.60,A
USGS,4174518,2000-09-20,3.60,A
USGS,4174518,2000-09-21,4.20,A
USGS,4174518,2000-09-22,3.20,A
USGS,4174518,2000-09-23,8.10,A
USGS,4174518,2000-09-24,5.30,A
USGS,4174518,2000-09-25,3.70,A
USGS,4174518,2000-09-26,3.10,A
USGS,4174518,2000-09-27,2.90,A
USGS,4174518,2000-09-28,2.90,A
USGS,4174518,2000-09-29,2.80,A
USGS,4174518,2000-09-30,2.70,A
USGS,4174518,2000-10-01,2.80,A
USGS,4174518,2000-10-02,2.80,A
USGS,4174518,2000-10-03,2.60,A
USGS,4174518,2000-10-04,77.0,A
USGS,4174518,2000-10-05,24.0,A
USGS,4174518,2000-10-06,17.0,A
USGS,4174518,2000-10-07,6.40,A
USGS,4174518,2000-10-08,4.60,A
USGS,4174518,2000-10-09,3.70,A
USGS,4174518,2000-10-10,3.30,A
USGS,4174518,2000-10-11,3.00,A
USGS,4174518,2000-10-12,2.80,A
USGS,4174518,2000-10-13,2.60,A
USGS,4174518,2000-10-14,2.60,A
USGS,4174518,2000-10-15,2.60,A
USGS,4174518,2000-10-16,9.50,A
USGS,4174518,2000-10-17,3.20,A
USGS,4174518,2000-10-18,2.40,A
USGS,4174518,2000-10-19,2.40,A
USGS,4174518,2000-10-20,2.40,A
USGS,4174518,2000-10-21,2.20,A
USGS,4174518,2000-10-22,2.20,A
USGS,4174518,2000-10-23,2.60,A
USGS,4174518,2000-10-24,43.0,A
USGS,4174518,2000-10-25,6.00,A
USGS,4174518,2000-10-26,3.60,A
USGS,4174518,2000-10-27,2.70,A
USGS,4174518,2000-10-28,2.20,A
USGS,4174518,2000-10-29,1.90,A
USGS,4174518,2000-10-30,2.00,A
USGS,4174518,2000-10-31,1.80,A
USGS,4174518,2000-11-01,1.80,A
USGS,4174518,2000-11-02,1.80,A
USGS,4174518,2000-11-03,1.80,A
USGS,4174518,2000-11-04,1.80,A
USGS,4174518,2000-11-05,1.70,A
USGS,4174518,2000-11-06,1.60,A
USGS,4174518,2000-11-07,5.90,A
USGS,4174518,2000-11-08,2.60,A
USGS,4174518,2000-11-09,8.10,A
USGS,4174518,2000-11-10,8.70,A
USGS,4174518,2000-11-11,2.70,A
USGS,4174518,2000-11-12,2.10,A
USGS,4174518,2000-11-13,6.30,A
USGS,4174518,2000-11-14,4.50,A
USGS,4174518,2000-11-15,3.40,A
USGS,4174518,2000-11-16,2.80,A
USGS,4174518,2000-11-17,4.20,A
USGS,4174518,2000-11-18,3.00,A
USGS,4174518,2000-11-19,2.30,A
USGS,4174518,2000-11-20,2.20,A
USGS,4174518,2000-11-21,2.10,A
USGS,4174518,2000-11-22,2.00,A
USGS,4174518,2000-11-23,1.90,A
USGS,4174518,2000-11-24,1.80,A
USGS,4174518,2000-11-25,4.40,A
USGS,4174518,2000-11-26,16.0,A
USGS,4174518,2000-11-27,7.90,A
USGS,4174518,2000-11-28,4.30,A
USGS,4174518,2000-11-29,7.40,A
USGS,4174518,2000-11-30,8.30,A
USGS,4174518,2000-12-01,4.00,A
USGS,4174518,2000-12-02,2.90,A
USGS,4174518,2000-12-03,2.40,A
USGS,4174518,2000-12-04,2.20,A
USGS,4174518,2000-12-05,2.20,A
USGS,4174518,2000-12-06,2.10,A
USGS,4174518,2000-12-07,2.10,A
USGS,4174518,2000-12-08,2.50,A
USGS,4174518,2000-12-09,3.00,A
USGS,4174518,2000-12-10,2.40,A
USGS,4174518,2000-12-11,2.50,A
USGS,4174518,2000-12-12,3.00,A
USGS,4174518,2000-12-13,2.50,A
USGS,4174518,2000-12-14,3.00,A
USGS,4174518,2000-12-15,2.60,A
USGS,4174518,2000-12-16,18.0,A
USGS,4174518,2000-12-17,30.0,A
USGS,4174518,2000-12-18,12.0,A
USGS,4174518,2000-12-19,7.90,A
USGS,4174518,2000-12-20,5.70,A
USGS,4174518,2000-12-21,5.20,A
USGS,4174518,2000-12-22,4.90,A
USGS,4174518,2000-12-23,4.00,A
USGS,4174518,2000-12-24,3.90,A
USGS,4174518,2000-12-25,3.40,A
USGS,4174518,2000-12-26,3.30,A
USGS,4174518,2000-12-27,3.30,A
USGS,4174518,2000-12-28,3.10,A
USGS,4174518,2000-12-29,3.20,A
USGS,4174518,2000-12-30,3.60,A
USGS,4174518,2000-12-31,3.60,A
USGS,4174518,2001-01-01,3.30,A
USGS,4174518,2001-01-02,3.10,A
USGS,4174518,2001-01-03,2.90,A
USGS,4174518,2001-01-04,3.10,A
USGS,4174518,2001-01-05,3.40,A
USGS,4174518,2001-01-06,3.80,A
USGS,4174518,2001-01-07,3.70,A
USGS,4174518,2001-01-08,3.30,A
USGS,4174518,2001-01-09,3.10,A
USGS,4174518,2001-01-10,2.90,A
USGS,4174518,2001-01-11,2.90,A
